Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,0.0,0.0,0.0003277572077757933,0.0
-179,0.0,0.0,0.00031928803346547847,0.0
-178,0.0,0.0,0.0003181427519740656,0.0
-177,0.0,0.0,0.0003224223815788657,0.0
-176,0.0,0.0,0.00031893116878268103,0.0
-175,0.0,0.0,0.0003191565984765691,0.0
-174,0.0,0.0,0.00031812378005330425,0.0
-173,0.0,0.0,0.00031979848834805946,0.0
-172,0.0,0.0,0.00031972781348176633,0.0
-171,0.0,0.0,0.00032050258483868796,0.0
-170,0.0,0.0,0.000320399061739735,0.0
-169,0.0,0.0,0.00032194004171179867,0.0
-168,0.0,0.0,0.00032092461955082687,0.0
-167,0.0,0.0,0.00031984712390160155,0.0
-166,0.0,0.0,0.0003226138366511583,0.0
-165,0.0,0.0,0.0003222997936368577,0.0
-164,0.0,0.0,0.00031850382405807534,0.0
-163,0.0,0.0,0.00031842001334145953,0.0
-162,0.0,0.0,0.0003239985502277767,0.0
-161,0.0,0.0,0.00032238493202328304,0.0
-160,0.0,0.0,0.0003228403911417279,0.0
-159,0.0,0.0,0.0003225844864395771,0.0
-158,0.0,0.0,0.00032423174840580637,0.0
-157,0.0,0.0,0.0003201697600009212,0.0
-156,0.0,0.0,0.00034098404927332193,0.0
-155,0.0,0.0,0.0003213896325352063,0.0
-154,0.0,0.0,0.0003259866560170683,0.0
-153,0.0,0.0,0.0003217239733669494,0.0
-152,0.0,0.0,0.00032255392131394717,0.0
-151,0.0,0.0,0.0003391684444557874,0.0
-150,0.0,0.0,0.000323348084437135,0.0
-149,0.0,0.0,0.0003366399836974341,0.0
-148,0.0,0.0,0.0003508607291989045,0.0
-147,0.0,0.0,0.00032230912949203386,0.0
-146,0.0,0.0,0.0003328588002341124,0.0
-145,0.0,0.0,0.0003324052032751249,0.0
-144,0.0,0.0,0.0003263913427526532,0.0
-143,0.0,0.0,0.000322832733110724,0.0
-142,0.0,0.0,0.0003265228502088732,0.0
-141,0.0,0.0,0.00032442387442999153,0.0
-140,0.0,0.0,0.00032398699351390836,0.0
-139,0.0,0.0,0.0003224765792796671,0.0
-138,0.0,0.0,0.0003226577173952864,0.0
-137,0.0,0.0,0.00032359121680398115,0.0
-136,0.0,0.0,0.00032268576193790135,0.0
-135,0.0,0.0,0.0003226272004024948,0.0
-134,0.0,0.0,0.0003187974112454355,0.0
-133,0.0,0.0,0.0003271546466677311,0.0
-132,0.0,0.0,0.0003217085735176519,0.0
-131,0.0,0.0,0.00032473554515365235,0.0
-130,0.0,0.0,0.00032682505974972393,0.0
-129,0.0,0.0,0.0003237348547153058,0.0
-128,0.0,0.0,0.00032031033499058716,0.0
-127,0.0,0.0,0.0003260980526449691,0.0
-126,0.0,0.0,0.0003178862032232756,0.0
-125,0.0,0.0,0.00032197246625935785,0.0
-124,0.0,0.0,0.0003247282003534973,0.0
-123,0.0,0.0,0.00032555179920325565,0.0
-122,0.0,0.0,0.0003207201669382354,0.0
-121,0.0,0.0,0.00031766272577159936,0.0
-120,0.0,0.0,0.00031641190580768066,0.0
-119,0.0,0.0,0.0003282726973562047,0.0
-118,0.0,0.0,0.00032225262507436497,0.0
-117,0.0,0.0,0.0003219166289972986,0.0
-116,0.0,0.0,0.0003245130997441772,0.0
-115,0.0,0.0,0.00032135509686862277,0.0
-114,0.0,0.0,0.0003203369025429031,0.0
-113,0.0,0.0,0.00032000400787587577,0.0
-112,0.0,0.0,0.00032690449720359566,0.0
-111,0.0,0.0,0.00032014987051401714,0.0
-110,0.0,0.0,0.00031841794425268866,0.0
-109,0.0,0.0,0.00032204755641938995,0.0
-108,0.0,0.0,0.00031525734269825047,0.0
-107,0.0,0.0,0.0003206680516159778,0.0
-106,0.0,0.0,0.00031888871234585887,0.0
-105,0.0,0.0,0.0003247241464173189,0.0
-104,0.0,0.0,0.00031646773644119857,0.0
-103,0.0,0.0,0.00032244183632421363,0.0
-102,0.0,0.0,0.00031869134176124427,0.0
-101,0.0,0.0,0.00031998370230347615,0.0
-100,0.0,0.0,0.0003207880933197043,0.0
-99,0.0,0.0,0.00032235752695224633,0.0
-98,0.0,0.0,0.0003188237689043838,0.0
-97,0.0,0.0,0.0003232483837417007,0.0
-96,0.0,0.0,0.0003127154966556748,0.0
-95,0.0,0.0,0.00031583888222849797,0.0
-94,0.0,0.0,0.0003176323816176144,0.0
-93,0.0,0.0,0.00031927575010007943,0.0
-92,0.0,0.0,0.0003198309837694676,0.0
-91,0.0,0.0,0.000315443567508317,0.0
-90,0.0,0.0,0.00032028417607304823,0.0
-89,0.0,0.0,0.0003106824062456266,0.0
-88,0.0,0.0,0.0003172986425942999,0.0
-87,0.0,0.0,0.00031701773403493505,0.0
-86,0.0,0.0,0.00032467062697933883,0.0
-85,0.0,0.0,0.00032166027097570973,0.0
-84,0.0,0.0,0.0003174421774259258,0.0
-83,0.0,0.0,0.0003203179602100774,0.0
-82,0.0,0.0,0.0003180159537108481,0.0
-81,0.0,0.0,0.0003211155440304465,0.0
-80,0.0,0.0,0.0003181530908891084,0.0
-79,0.0,0.0,0.0003134783163187399,0.0
-78,0.0,0.0,0.0003237067747385564,0.0
-77,0.0,0.0,0.00031396114616005717,0.0
-76,0.0,0.0,0.00032062573435522404,0.0
-75,0.0,0.0,0.00032304095369818544,0.0
-74,0.0,0.0,0.00032014514864364837,0.0
-73,0.0,0.0,0.00031749876531807247,0.0
-72,0.0,0.0,0.00031966735775180094,0.0
-71,0.0,0.0,0.0003164061726850921,0.0
-70,0.0,0.0,0.00031776763317485163,0.0
-69,0.0,0.0,0.000318526548661991,0.0
-68,0.0,0.0,0.0003233533951439445,0.0
-67,0.0,0.0,0.00031850865744666575,0.0
-66,0.0,0.0,0.0003185020726292122,0.0
-65,0.0,0.0,0.00031376510029254383,0.0
-64,0.0,0.0,0.0003199978916117529,0.0
-63,0.0,0.0,0.00031751871700839084,0.0
-62,0.0,0.0,0.00031987183561486024,0.0
-61,0.0,0.0,0.00032056285838129176,0.0
-60,0.0,0.0,0.00032219881152068235,0.0
-59,0.0,0.0,0.00032217938626633713,0.0
-58,0.0,0.0,0.0003241473846940375,0.0
-57,0.0,0.0,0.0003189069294469989,0.0
-56,0.0,0.0,0.0003230695586412848,0.0
-55,0.0,0.0,0.000322323153693222,0.0
-54,0.0,0.0,0.000317198470305992,0.0
-53,0.0,0.0,0.0003238144525360131,0.0
-52,0.0,0.0,0.0003207801366390358,0.0
-51,0.0,0.0,0.00032278991084952024,0.0
-50,0.0,0.0,0.00031958219320062765,0.0
-49,0.0,0.0,0.0003204070034887255,0.0
-48,0.0,0.0,0.0003213303620873076,0.0
-47,0.0,0.0,0.00031878607049924,0.0
-46,0.0,0.0,0.00031840120929641213,0.0
-45,0.0,0.0,0.0003208631416263871,0.0
-44,0.0,0.0,0.000321401094603108,0.0
-43,0.0,0.0,0.0003219791310998495,0.0
-42,0.0,0.0,0.0003274577815666798,0.0
-41,0.0,0.0,0.0003250646184701001,0.0
-40,0.0,0.0,0.00032412981456948146,0.0
-39,0.0,0.0,0.0003204396343127243,0.0
-38,0.0,0.0,0.0003202171747133184,0.0
-37,0.0,0.0,0.0003195723927828762,0.0
-36,0.0,0.0,0.00032004785430082654,0.0
-35,0.0,0.0,0.00032684491527340694,0.0
-34,0.0,0.0,0.0003216268228313639,0.0
-33,0.0,0.0,0.0003257514482258422,0.0
-32,0.0,0.0,0.0003208319159053484,0.0
-31,0.0,0.0,0.0003250840158919382,0.0
-30,0.0,0.0,0.000321407078989716,0.0
-29,0.0,0.0,0.00032540762295199695,0.0
-28,0.0,0.0,0.0003198456992746459,0.0
-27,0.0,0.0,0.000325841551317864,0.0
-26,0.0,0.0,0.00032293090677693417,0.0
-25,0.0,0.0,0.0003256443553800397,0.0
-24,0.0,0.0,0.000320477564508391,0.0
-23,0.0,0.0,0.0003195451897263807,0.0
-22,0.0,0.0,0.0003250608797330564,0.0
-21,0.0,0.0,0.00032234942719446506,0.0
-20,0.0,0.0,0.000320344099199983,0.0
-19,0.0,0.0,0.00032174054853977365,0.0
-18,0.0,0.0,0.00032363264794228074,0.0
-17,0.0,0.0,0.00031838625482217566,0.0
-16,0.0,0.0,0.0003249908269127563,0.0
-15,0.0,0.0,0.00032617407997309177,0.0
-14,0.0,0.0,0.00031967175449290283,0.0
-13,0.0,0.0,0.0003169624616188,0.0
-12,0.0,0.0,0.00031808382347914065,0.0
-11,0.0,0.0,0.0003209384581429335,0.0
-10,0.0,0.0,0.0003358345273767071,0.0
-9,0.0,0.0,0.0003201926285692662,0.0
-8,0.0,0.0,0.00032324665401234305,0.0
-7,0.0,0.0,0.0003256226506089532,0.0
-6,0.0,0.0,0.0003263083382617002,0.0
-5,0.0,0.0,0.00032020783254150094,0.0
-4,0.0,0.0,0.00032489786814814223,0.0
-3,0.0,0.0,0.0003267174859679606,0.0
-2,0.0,0.0,0.00031723697891431634,0.0
-1,0.0,0.0,0.00032491130474040375,0.0
0,0.0,0.0,0.00032323674162548587,0.0
1,0.0,0.0,0.0003225379073672447,0.0
2,0.0,0.0,0.0003192664043912642,0.0
3,0.0,0.0,0.0003234633855391529,0.0
4,0.0,0.0,0.00033114726346640083,0.0
5,0.0,0.0,0.00032269128648506056,0.0
6,0.0,0.0,0.00032360956243862815,0.0
7,0.0,0.0,0.0003210231658088856,0.0
8,0.0,0.0,0.00032142613053043605,0.0
9,0.0,0.0,0.0003175271438457489,0.0
10,0.0,0.0,0.0003200920123342581,0.0
11,0.0,0.0,0.0003249842448878368,0.0
12,0.0,0.0,0.00031850710413697903,0.0
13,0.0,0.0,0.00032461727881224063,0.0
14,0.0,0.0,0.00032658339826366063,0.0
15,0.0,0.0,0.00032213700781618803,0.0
16,0.0,0.0,0.0003327243085161371,0.0
17,0.0,0.0,0.00032531071749962085,0.0
18,0.0,0.0,0.00032181729271527776,0.0
19,0.0,0.0,0.0003213242129551729,0.0
20,0.0,0.0,0.00032164254376468586,0.0
21,0.0,0.0,0.00032023759188485137,0.0
22,0.0,0.0,0.0003347267132011143,0.0
23,0.0,0.0,0.0003251317859886837,0.0
24,0.0,0.0,0.00032310503833340597,0.0
25,0.0,0.0,0.0003188163889146562,0.0
26,0.0,0.0,0.0003169637051947757,0.0
27,0.0,0.0,0.0003208879325876283,0.0
28,0.0,0.0,0.0003198905466729693,0.0
29,0.0,0.0,0.0003241791699932358,0.0
30,0.0,0.0,0.0003243721506725708,0.0
31,0.0,0.0,0.0003199738939622395,0.0
32,0.0,0.0,0.0003234682767683143,0.0
33,0.0,0.0,0.00032465424572234586,0.0
34,0.0,0.0,0.0003163376998880867,0.0
35,0.0,0.0,0.0003202769969951935,0.0
36,0.0,0.0,0.0003163068010542077,0.0
37,0.0,0.0,0.00031911407264613656,0.0
38,0.0,0.0,0.0003241143785280517,0.0
39,0.0,0.0,0.00032009874692037033,0.0
40,0.0,0.0,0.00032072682830469265,0.0
41,0.0,0.0,0.0003201386080662496,0.0
42,0.0,0.0,0.0003254765034286176,0.0
43,0.0,0.0,0.00034567486308444384,0.0
44,0.0,0.0,0.00032873921022092664,0.0
45,0.0,0.0,0.000324656912297428,0.0
46,0.0,0.0,0.0003228562739696988,0.0
47,0.0,0.0,0.0003279959052574751,0.0
48,0.0,0.0,0.00032988315366471675,0.0
49,0.0,0.0,0.0003281590091129548,0.0
50,0.0,0.0,0.0003204513525161315,0.0
51,0.0,0.0,0.0003420851079127225,0.0
52,0.0,0.0,0.0003257224729281955,0.0
53,0.0,0.0,0.0003297159043253226,0.0
54,0.0,0.0,0.0003347807408305758,0.0
55,0.0,0.0,0.0003303528356226086,0.0
56,0.0,0.0,0.0003294817414411309,0.0
57,0.0,0.0,0.00033020014351584434,0.0
58,0.0,0.0,0.00033674139761962445,0.0
59,0.0,0.0,0.00033050771037418803,0.0
60,0.0,0.0,0.0003228570742105902,0.0
61,0.0,0.0,0.000326535275019554,0.0
62,0.0,0.0,0.00032857332086945413,0.0
63,0.0,0.0,0.0003216115902894076,0.0
64,0.0,0.0,0.0003430163264204017,0.0
65,0.0,0.0,0.0003277583177923068,0.0
66,0.0,0.0,0.00032723750952590636,0.0
67,0.0,0.0,0.0003296343258597931,0.0
68,0.0,0.0,0.0003269247907900961,0.0
69,0.0,0.0,0.0003240698916180863,0.0
70,0.0,0.0,0.0003317692294239727,0.0
71,0.0,0.0,0.0003628568914205922,0.0
72,0.0,0.0,0.00033240000140327116,0.0
73,0.0,0.0,0.0003424273090285374,0.0
74,0.0,0.0,0.0003195571740718939,0.0
75,0.0,0.0,0.0003315134183683722,0.0
76,0.0,0.0,0.00033669043533691707,0.0
77,0.0,0.0,0.00032935837649673757,0.0
78,0.0,0.0,0.00032779493898961844,0.0
79,0.0,0.0,0.00031955175097531346,0.0
80,0.0,0.0,0.00032547909185944734,0.0
81,0.0,0.0,0.00032772286629600115,0.0
82,0.0,0.0,0.00032578840725516615,0.0
83,0.0,0.0,0.0003277917729825193,0.0
84,0.0,0.0,0.0003288102568785265,0.0
85,0.0,0.0,0.0003271683846244398,0.0
86,0.0,0.0,0.0003274088618270247,0.0
87,0.0,0.0,0.0003240343098737677,0.0
88,0.0,0.0,0.00035915934084926256,0.0
89,0.0,0.0,0.0003194059735328916,0.0
90,0.0,0.0,0.00032327722191131573,0.0
